bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptItemList,rewardsReceiptStatus,totalSpent,userId,id,rewardsReceiptItemList_barcode,rewardsReceiptItemList_description,rewardsReceiptItemList_finalPrice,rewardsReceiptItemList_itemPrice,rewardsReceiptItemList_needsFetchReview,rewardsReceiptItemList_partnerItemId,rewardsReceiptItemList_preventTargetGapPoints,rewardsReceiptItemList_quantityPurchased,rewardsReceiptItemList_userFlaggedBarcode,rewardsReceiptItemList_userFlaggedNewItem,rewardsReceiptItemList_userFlaggedPrice,rewardsReceiptItemList_userFlaggedQuantity,rewardsReceiptItemList_originalMetaBriteBarcode,rewardsReceiptItemList_originalMetaBriteDescription,rewardsReceiptItemList_pointsNotAwardedReason,rewardsReceiptItemList_pointsPayerId,rewardsReceiptItemList_rewardsGroup,rewardsReceiptItemList_rewardsProductPartnerId,rewardsReceiptItemList_brandCode,rewardsReceiptItemList_competitorRewardsGroup,rewardsReceiptItemList_discountedItemPrice,rewardsReceiptItemList_originalReceiptItemText,rewardsReceiptItemList_itemNumber,rewardsReceiptItemList_needsFetchReviewReason,rewardsReceiptItemList_originalMetaBriteQuantityPurchased,rewardsReceiptItemList_pointsEarned,rewardsReceiptItemList_targetPrice,rewardsReceiptItemList_competitiveProduct,rewardsReceiptItemList_userFlaggedDescription,rewardsReceiptItemList_deleted,rewardsReceiptItemList_priceAfterCoupon,rewardsReceiptItemList_metabriteCampaignId
,,1611368803727,1611368803727,,1611368803727,,,,,,SUBMITTED,,600b477e7d983a124e9ae061,600b89630a720f0535000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1611612662000,1611612662000,1611612663000.0,1611612663000,1611612663000.0,5.0,1610489462000.0,1.0,"{'barcode': '022174070214', 'description': 'CJN INJ & LSN GLD GRLN KIT BOX 1 CT', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,1.0,54943462e4b07e684157a532,600f41f60a7214ada2000037,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611584642000,1611584642000,1611584642000.0,1611584642000,1611584642000.0,750.0,1611498242000.0,1.0,"{'barcode': '046704096802', 'description': ""T.G.I. FRIDAY'S(r) Loaded Cheddar & Bacon Potato Skins 32 OZ Box"", 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,1.0,600ed4815edb7811cde6b50b,600ed4820a720f0535000015,046704096802,T.G.I. FRIDAY'S(r) Loaded Cheddar & Bacon Potato Skins 32 OZ Box,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1611584638000,1611584638000,1611584639000.0,1611584639000,1611584639000.0,5.0,1610461438000.0,1.0,"{'barcode': '022174070214', 'description': 'CJN INJ & LSN GLD GRLN KIT BOX 1 CT', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,1.0,54943462e4b07e684157a532,600ed47e0a7214ada2000014,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
45.0,COMPLETE_PARTNER_RECEIPT,1611584670000,1611584670000,1611584671000.0,1611584671000,1611584671000.0,50.0,1611498270000.0,1.0,"{'barcode': '043000956113', 'description': 'Kool-Aid Aguas Frescas Mandarina-TANGerine Unsweetened Drink Mix 0.16 oz. Packet', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'KOOL-AID POWDERED DRINK MIX', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,600ed42e43298911ce45d1fa,600ed49e0a7214ada200001b,043000956113,Kool-Aid Aguas Frescas Mandarina-TANGerine Unsweetened Drink Mix 0.16 oz. Packet,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,KOOL-AID POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5.0,All-receipts receipt bonus,1611614356000,1611614356000,1611614357000.0,1611614357000,1611614357000.0,5.0,1610491156000.0,1.0,"{'barcode': '022174070214', 'description': 'CJN INJ & LSN GLD GRLN KIT BOX 1 CT', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,1.0,54943462e4b07e684157a532,600f48940a720f0535000043,022174070214,CJN INJ & LSN GLD GRLN KIT BOX 1 CT,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611584619000,1611584619000,1611584620000.0,1611584620000,1611584620000.0,173.6,1611498219000.0,4.0,"{'barcode': '044700075302', 'description': 'OSCAR MAYER P3 Slow Roasted Chicken Breast Mild Cheddar Lunch Tray 5Pack 2 OZ 004470007530', 'finalPrice': '4.66', 'itemPrice': '4.66', 'partnerItemId': '1', 'pointsEarned': '23.6', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 4, 'rewardsGroup': 'OSCAR MAYER P3', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,4.66,600ed42e43298911ce45d1fa,600ed46b0a7214ada2000013,044700075302,OSCAR MAYER P3 Slow Roasted Chicken Breast Mild Cheddar Lunch Tray 5Pack 2 OZ 004470007530,4.66,4.66,,1,,4.0,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,,,,,,,,23.6,800,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611586060000,1611586060000,1611586264000.0,1611586306000,1611586264000.0,640.7,1611532800000.0,137.0,"{'barcode': '077661120460', 'brandCode': 'LITEHOUSE', 'competitorRewardsGroup': 'A.1. DRY RUB', 'description': 'LTHS ITLN HRB FLK FRZ DRD SSNN JAR 0.49 OZ', 'discountedItemPrice': '3.99', 'finalPrice': '3.99', 'itemPrice': '3.99', 'originalReceiptItemText': 'LITEHOUSE ITALIAN', 'partnerItemId': '943', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,847.28,600ed95043298911ce45e82c,600eda0c0a7214ada200001e,077661120460,LTHS ITLN HRB FLK FRZ DRD SSNN JAR 0.49 OZ,3.99,3.99,,943,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,LITEHOUSE,A.1. DRY RUB,3.99,LITEHOUSE ITALIAN,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611612633000,1611612633000,1611612634000.0,1611612634000,1611612634000.0,750.0,1611526232000.0,1.0,"{'barcode': '021000069293', 'description': 'PHILADELPHIA Cream Cheese Dips Southwest Style Black Bean & Corn 10 OZ', 'finalPrice': '10', 'itemPrice': '10', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,10.0,600f41b2bd196811e68ea219,600f41d90a720f0535000032,021000069293,PHILADELPHIA Cream Cheese Dips Southwest Style Black Bean & Corn 10 OZ,10,10,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1611596084000,1611596084000,1611596084000.0,1611596084000,1611596084000.0,5.0,1610604000000.0,5.0,"{'barcode': '021000068883', 'description': 'Food Network Kitchen Inspirations French Style Dijon Balsamic Vinaigrette, 12 oz', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,49.95,600f008f4329897eac237bd8,600f01340a7214ada2000029,021000068883,"Food Network Kitchen Inspirations French Style Dijon Balsamic Vinaigrette, 12 oz",9.99,9.99,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1611612679000,1611612679000,1611612679000.0,1611612679000,1611612679000.0,5.0,1610323200000.0,5.0,"{'barcode': '025155000149', 'description': 'DEVOUR Bacon Topped Meatloaf with Spicy Ketchup 10.00-oz', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,49.95,600f41b2bd196811e68ea219,600f42070a7214ada200003c,025155000149,DEVOUR Bacon Topped Meatloaf with Spicy Ketchup 10.00-oz,9.99,9.99,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
5.0,All-receipts receipt bonus,1611614342000,1611614342000,1611614343000.0,1611614343000,1611614343000.0,5.0,1611122400000.0,5.0,"{'barcode': '043000062753', 'description': 'JELL-O Dessert Mold Kit, University of Georgia, 12 Ounce', 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,25.0,600f47f06fd0dc1768a34a12,600f48860a720f053500003f,043000062753,"JELL-O Dessert Mold Kit, University of Georgia, 12 Ounce",5,5,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611614365000,1611614365000,1611614366000.0,1611614366000,1611614366000.0,755.0,1611527965000.0,1.0,"{'barcode': '759283001890', 'description': 'Boca Essentials Breakfast Scramble Burgers', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'BOCA ESSENTIALS', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,600f489d6fd0dc1768a35a88,600f489d0a7214ada200004a,759283001890,Boca Essentials Breakfast Scramble Burgers,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,BOCA ESSENTIALS,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611596109000,1611596109000,1611596110000.0,1611596110000,1611596110000.0,755.0,1611509709000.0,1.0,"{'barcode': '043000000342', 'description': 'GENERAL FOODS INTERNATIONAL Vanilla Creme, No Caffeine, 9-Ounce Units (Pack of 6)', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,600f014d4329897eac238b88,600f014d0a7214ada200002d,043000000342,"GENERAL FOODS INTERNATIONAL Vanilla Creme, No Caffeine, 9-Ounce Units (Pack of 6)",1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
,,1611605143000,1611605143000,,1611606325000,,,1611532800000.0,599.0,"{'brandCode': 'BETTY CROCKER', 'description': 'BC DLGHTS BRS MX 0.99', 'discountedItemPrice': '0.79', 'finalPrice': '0.79', 'itemPrice': '0.79', 'originalReceiptItemText': 'BC DLGHTS BRS MX 0.99', 'partnerItemId': '1016', 'quantityPurchased': 1}",FLAGGED,4368.8,600f20c15edb787dce060911,600f24970a720f053500002f,,BC DLGHTS BRS MX 0.99,0.79,0.79,,1016,,1.0,,,,,,,,,,,BETTY CROCKER,,0.79,BC DLGHTS BRS MX 0.99,,,,,,,,,,
,,1611599047000,1611599047000,,1611599887000,,,1611532800000.0,303.0,"{'brandCode': 'BETTY CROCKER', 'description': 'BC DLGHTS BRS MX 0.99', 'discountedItemPrice': '0.79', 'finalPrice': '0.79', 'itemPrice': '0.79', 'originalReceiptItemText': 'BC DLGHTS BRS MX 0.99', 'partnerItemId': '1007', 'quantityPurchased': 1}",FLAGGED,2084.82,600f00d05edb787dce05fb84,600f0cc70a720f053500002c,,BC DLGHTS BRS MX 0.99,0.79,0.79,,1007,,1.0,,,,,,,,,,,BETTY CROCKER,,0.79,BC DLGHTS BRS MX 0.99,,,,,,,,,,
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611614325000,1611614325000,1611614326000.0,1611614326000,1611614326000.0,150.0,1611527925000.0,9.0,"{'barcode': '021000054473', 'competitiveProduct': True, 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628'}",FINISHED,89.91,600f47f06fd0dc1768a34a12,600f48750a7214ada2000041,021000054473,,9.99,9.99,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611612646000,1611612646000,1611612647000.0,1611612647000,1611612647000.0,150.0,1611526246000.0,1.0,"{'barcode': '043000079232', 'description': 'COOL WHIP Whipped Topping 4-Pack Original 4-8 OZ Cups', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,1.0,600f41b2bd196811e68ea219,600f41e60a720f0535000033,043000079232,COOL WHIP Whipped Topping 4-Pack Original 4-8 OZ Cups,1,1,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
,,1611584729000,1611584729000,1611584729000.0,1611584729000,1611584729000.0,250.0,1610323200000.0,5.0,"{'barcode': '029000020351', 'description': 'P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'OSCAR MAYER P3', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,49.95,600ed42e43298911ce45d1fa,600ed4d90a7214ada200001c,029000020351,P3 Peanuts Ham Jerky Sunflower Kernels Portable Protein Pack - 5.4oz - 3ct,9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER P3,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5.0,All-receipts receipt bonus,1611612677000,1611612677000,1611612677000.0,1611612677000,1611612677000.0,5.0,1611122400000.0,5.0,"{'barcode': '043000200520', 'description': 'JELL-O GELATIN RASPBERRY 6 OZ BOX', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,49.95,600f41b2bd196811e68ea219,600f42050a7214ada200003b,043000200520,JELL-O GELATIN RASPBERRY 6 OZ BOX,9.99,9.99,,1,,1.0,,,,,,,,,,559c2234e4b06aca36af13c6,,,,,,,,,,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611584594000,1611584594000,1611584596000.0,1611584596000,1611584596000.0,523.6,1611498194000.0,4.0,"{'barcode': '044700009000', 'description': 'OSCAR MAYER Cold Cuts Beef Bologna 2-16OZ Packs', 'finalPrice': '4.66', 'itemPrice': '4.66', 'partnerItemId': '1', 'pointsEarned': '23.6', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 4, 'rewardsGroup': 'OSCAR MAYER LUNCH MEAT', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,4.66,600ed42e43298911ce45d1fa,600ed4520a720f0535000012,044700009000,OSCAR MAYER Cold Cuts Beef Bologna 2-16OZ Packs,4.66,4.66,,1,,4.0,,,,,,,,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,,,,,,,,23.6,800,,,,,
,,1611596076000,1611596076000,1611596077000.0,1611596077000,1611596077000.0,125.0,1611122400000.0,5.0,"{'barcode': '041129412152', 'description': 'CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can', 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '1', 'pointsEarned': '25.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'CLASSICO SAUCE', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,25.0,600f008f4329897eac237bd8,600f012c0a720f0535000025,041129412152,CLASSICO All Natural Peeled Ground Tomatoes 28 OZ Can,5,5,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,CLASSICO SAUCE,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,
45.0,COMPLETE_PARTNER_RECEIPT,1611614352000,1611614352000,1611614353000.0,1611614353000,1611614353000.0,50.0,1611527952000.0,1.0,"{'barcode': '013000798303', 'description': 'HEINZ Home Style Mushroom Gravy, 12 oz', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'HEINZ GRAVY - JAR', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,600f47f06fd0dc1768a34a12,600f48900a720f0535000042,013000798303,"HEINZ Home Style Mushroom Gravy, 12 oz",1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,HEINZ GRAVY - JAR,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5.0,All-receipts receipt bonus,1611584657000,1611584657000,1611584658000.0,1611584658000,1611584658000.0,5.0,1611122400000.0,5.0,"{'barcode': '021000043552', 'competitiveProduct': True, 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628'}",FINISHED,25.0,600ed42e43298911ce45d1fa,600ed4910a7214ada2000018,021000043552,,5,5,,1,,1.0,,,,,,,,,SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
45.0,COMPLETE_PARTNER_RECEIPT,1611614344000,1611614344000,1611614344000.0,1611614344000,1611614344000.0,50.0,1610231944000.0,1.0,"{'barcode': '087684009000', 'description': 'CAPRI SUN Organic Strawberry Lemonade - 10pk/6 fl oz', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'CAPRI SUN ORGANIC BEVERAGE DRINK', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,600f47f06fd0dc1768a34a12,600f48880a7214ada2000044,087684009000,CAPRI SUN Organic Strawberry Lemonade - 10pk/6 fl oz,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,CAPRI SUN ORGANIC BEVERAGE DRINK,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
,,1611596081000,1611596081000,1611596081000.0,1611596081000,1611596081000.0,250.0,1611295200000.0,5.0,"{'barcode': '029000019201', 'description': 'PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'PLANTERS MIXED NUTS', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,49.95,600f008f4329897eac237bd8,600f01310a7214ada2000027,029000019201,PLANTERS Limited Edition Tailgate Chipotle Nut Mix 15.25 OZ Canister,9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
5.0,All-receipts receipt bonus,1611596074000,1611596074000,1611596074000.0,1611596074000,1611596074000.0,5.0,1611509674000.0,1.0,"{'barcode': '792851356565', 'description': 'ITEM NOT FOUND', 'finalPrice': '10', 'itemPrice': '10', 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,10.0,600f008f4329897eac237bd8,600f012a0a7214ada2000024,792851356565,ITEM NOT FOUND,10,10,,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611614302000,1611614302000,1611614302000.0,1611614302000,1611614302000.0,750.0,1610323200000.0,5.0,"{'barcode': '044700073933', 'description': 'LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'LUNCHABLES LUNCH COMBINATIONS - TRAY', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,49.95,600f47f06fd0dc1768a34a12,600f485e0a720f053500003b,044700073933,LUNCHABLES Breakfast Cinnamon Roll Dippers Lunch Combination 3.15 OZ Tray,9.99,9.99,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,LUNCHABLES LUNCH COMBINATIONS - TRAY,559c2234e4b06aca36af13c6,,,,,,,,50.0,800,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611612644000,1611612644000,1611612645000.0,1611612645000,1611612645000.0,305.0,1610230244000.0,1.0,"{'barcode': '043000003596', 'description': 'Crystal Light Pure Lemonade 2.17-oz', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'CRYSTAL LIGHT PURE ON THE GO POWDERED DRINK MIX', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,1.0,600f41b2bd196811e68ea219,600f41e40a7214ada2000033,043000003596,Crystal Light Pure Lemonade 2.17-oz,1,1,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,CRYSTAL LIGHT PURE ON THE GO POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,5.0,800,,,,,
5.0,All-receipts receipt bonus,1611612667000,1611612667000,1611612668000.0,1611612668000,1611612668000.0,5.0,1611526267000.0,1.0,"{'barcode': '021000054190', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO RICOTTA CHEESE', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628'}",FINISHED,1.0,54943462e4b07e684157a532,600f41fb0a720f0535000036,021000054190,,1,1,,1,,1.0,,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,,,,,,,,,,True,,,,
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611586391000,1611586391000,1611586821000.0,1611586909000,1611586821000.0,487.7,1611532800000.0,161.0,"{'description': 'GHRRDL V IDNIGHT REV #', 'discountedItemPrice': '3.49', 'finalPrice': '3.49', 'itemPrice': '3.49', 'originalReceiptItemText': 'GHRRDL V IDNIGHT REV #', 'partnerItemId': '944', 'quantityPurchased': 1}",FINISHED,715.23,600ed95043298911ce45e82c,600edb570a720f053500001d,,GHRRDL V IDNIGHT REV #,3.49,3.49,,944,,1.0,,,,,,,,,,,,,3.49,GHRRDL V IDNIGHT REV #,,,,,,,,,,
,,1611641366000,1611641366000,1611641366000.0,1611641366000,1611641366000.0,125.0,1611208800000.0,5.0,"{'barcode': '041129634608', 'description': 'CLASSICO Riserva Marinara Pasta Sauce Jar 3Pack 24 OZ 004112963460', 'finalPrice': '5', 'itemPrice': '5', 'partnerItemId': '1', 'pointsEarned': '25.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'CLASSICO RISERVA SAUCE', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,25.0,600fb1ac73c60b12049027bb,600fb2160a7214ada2000053,041129634608,CLASSICO Riserva Marinara Pasta Sauce Jar 3Pack 24 OZ 004112963460,5,5,,1,,1.0,,,,,,,,559c2234e4b06aca36af13c6,CLASSICO RISERVA SAUCE,559c2234e4b06aca36af13c6,,,,,,,,25.0,800,,,,,
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611641347000,1611641347000,1611641347000.0,1611641347000,1611641347000.0,323.6,1611554947000.0,4.0,"{'barcode': '070221006693', 'description': 'TANG Drink Mix 6 QT GV Pineapple Concentrate Powder Sugar Cold Water 18 OZ 007022100669', 'finalPrice': '4.66', 'itemPrice': '4.66', 'partnerItemId': '1', 'pointsEarned': '23.6', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 4, 'rewardsGroup': 'TANG POWDERED DRINK MIX', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,4.66,600fb1ac73c60b12049027bb,600fb2030a7214ada2000050,070221006693,TANG Drink Mix 6 QT GV Pineapple Concentrate Powder Sugar Cold Water 18 OZ 007022100669,4.66,4.66,,1,,4.0,,,,,,,,559c2234e4b06aca36af13c6,TANG POWDERED DRINK MIX,559c2234e4b06aca36af13c6,,,,,,,,23.6,800,,,,,
